50
-5
5
21
0
200
0.0267344	0.0217403	0.0377995	0.037915	0.0380044	0.0362333	0.0363603	0.0413037	0.0387243	0.0474011	0.0416204	0.0417072	0.0463838	0.0556719	0.0564039	0.0486696	0.0262075	0.0256	0.0229138	0.0197416	0.0252615	0.0228128	0.0255406	0.0274648	0.0221181	0.0271699	0.0258753	0.022694	0.0224789	0.024478	0.0236304	0.0280496	0.0267327	0.0295502	0.0519109	0.0567081	0.0461996	0.0489872	0.0341631	0.0485842	0.0439647	0.0381987	0.0398777	0.0398635	0.0389206	0.0398037	0.0369221	0.0268431	0.0280053	0.0382374	
0.0345674	0.0313523	0.0307231	0.0283131	0.0283186	0.0277315	0.0312207	0.032001	0.0315888	0.0285138	0.0330859	0.0331573	0.0308663	0.0339602	0.0367246	0.0394247	0.0188514	0.017386	0.0214816	0.0174194	0.0198783	0.0154853	0.020154	0.019674	0.0177331	0.0172116	0.0204563	0.0202964	0.0209812	0.0209428	0.0178501	0.0209439	0.0170698	0.0262394	0.042334	0.0352435	0.0364369	0.0337127	0.0359712	0.031142	0.0327034	0.029016	0.0312102	0.0260165	0.0283686	0.0290011	0.0305911	0.0293118	0.0331413	0.0400699	
0.0374919	0.0301034	0.0302084	0.0262291	0.0244753	0.0214353	0.0197272	0.01645	0.0178901	0.0160242	0.0299196	0.0275135	0.0224085	0.0262154	0.0272424	0.0340577	0.0143564	0.0109127	0.0117677	0.0123406	0.00993377	0.0131979	0.0110897	0.00925096	0.0103879	0.00881272	0.0102593	0.0114071	0.00924236	0.00927957	0.00999036	0.0131558	0.011437	0.0151727	0.0272033	0.0230584	0.026806	0.0288809	0.0276455	0.0251436	0.0206291	0.0169227	0.0171733	0.0200635	0.0223508	0.0211213	0.0258888	0.0300566	0.0323243	0.0378165	
0.0299641	0.0267689	0.0268451	0.0221743	0.0236837	0.0183087	0.0185058	0.0164824	0.0145926	0.0167198	0.0261401	0.021924	0.0148578	0.0171773	0.0208884	0.0211094	0.00982531	0.00732512	0.00746522	0.00669361	0.00765191	0.00825224	0.00696794	0.00622426	0.00726234	0.00643084	0.0064126	0.00851912	0.00736473	0.00840498	0.00645108	0.00823145	0.00819431	0.0102471	0.0226377	0.0185465	0.019334	0.0195117	0.0194757	0.0254014	0.0119681	0.0138265	0.0160197	0.016097	0.0201326	0.0225617	0.0221091	0.0257421	0.0285459	0.0301099	
0.0282698	0.0232367	0.0209608	0.0203642	0.0201531	0.0174054	0.0148404	0.0123853	0.0129501	0.0101465	0.0200352	0.0160199	0.0148227	0.0166628	0.0136214	0.0171582	0.00826382	0.00571573	0.00689759	0.00664682	0.00531897	0.00805502	0.00565409	0.00613448	0.00645427	0.00733798	0.00581421	0.00745981	0.00670887	0.00748998	0.00540054	0.00560701	0.00615961	0.00960842	0.0149871	0.0138275	0.0154192	0.0144632	0.0188152	0.0229068	0.0113193	0.0131967	0.0125213	0.0147337	0.01657	0.0192974	0.0223392	0.0228252	0.0265239	0.0278731	
0.026744	0.0246894	0.0211287	0.0192205	0.0167469	0.0172574	0.0134773	0.0121032	0.0103293	0.0106399	0.0193403	0.0160425	0.0126265	0.012599	0.0119957	0.0146005	0.00929041	0.00678052	0.00535866	0.00578956	0.00568531	0.0056012	0.00490879	0.00566328	0.00600917	0.00399959	0.00522719	0.0052549	0.0049114	0.005004	0.00533599	0.00544334	0.00515758	0.0101051	0.0140008	0.0114285	0.0117636	0.0104226	0.0125114	0.0188033	0.00997203	0.0105835	0.0111489	0.0128941	0.0155723	0.0170271	0.0191574	0.0229667	0.023216	0.0252425	
0.0243273	0.0219442	0.0207908	0.0180344	0.0146544	0.0143172	0.0140033	0.00981973	0.00968154	0.0109687	0.0173459	0.0151977	0.0111368	0.0108341	0.0101866	0.0141992	0.00638581	0.00447853	0.00533008	0.00540404	0.00456722	0.0053397	0.00572248	0.00485903	0.00512869	0.00518949	0.0055278	0.00529971	0.00500805	0.00471077	0.00496366	0.00526076	0.00427694	0.00738441	0.0114828	0.0097725	0.0110458	0.012657	0.0136604	0.0185441	0.00952482	0.0102055	0.012124	0.0121432	0.0125685	0.0149967	0.0190031	0.0203857	0.0220661	0.0247346	
0.0237951	0.0187177	0.0176151	0.017024	0.0141813	0.0128262	0.0123236	0.0118982	0.00966081	0.00878461	0.0160546	0.0120274	0.0119953	0.0104197	0.00883327	0.0119694	0.00583278	0.0038645	0.00333088	0.00465567	0.00429877	0.00447962	0.00383404	0.00384087	0.00561821	0.00464628	0.00515224	0.00530854	0.00363351	0.00470955	0.00454253	0.00530601	0.00568482	0.00645263	0.0118219	0.00964295	0.0114852	0.00865172	0.0124871	0.0173964	0.00907403	0.00908505	0.0109505	0.0115876	0.0131417	0.0141542	0.016085	0.0161542	0.0202212	0.0214698	
0.0206881	0.0182948	0.0151922	0.0152656	0.0114665	0.0116638	0.011101	0.00996304	0.00824244	0.00809742	0.0141784	0.0101556	0.00858301	0.009156	0.00766187	0.0112719	0.00629531	0.00455781	0.00448204	0.00422259	0.00503135	0.00405818	0.00442954	0.0041227	0.00410104	0.00436592	0.00485828	0.00466409	0.00364104	0.00487941	0.00495637	0.0055465	0.00417065	0.00593278	0.0100457	0.00827584	0.00867624	0.0099328	0.0118679	0.0166858	0.00910869	0.00985589	0.0102506	0.0106084	0.0117797	0.0130363	0.0167463	0.0171343	0.017897	0.0196823	
0.0236604	0.0168136	0.0156902	0.0142872	0.0126245	0.0106648	0.0104403	0.00913805	0.0070965	0.00851353	0.0146936	0.0107491	0.00806918	0.00917207	0.00785274	0.00973194	0.00554511	0.00456929	0.00412099	0.00366985	0.00442798	0.00413248	0.00476719	0.00485925	0.00319965	0.00370236	0.00382592	0.00398483	0.00326129	0.00399064	0.00416875	0.00380982	0.00437149	0.00608459	0.009706	0.00843335	0.0087174	0.00875821	0.0119232	0.0132247	0.00750988	0.00854171	0.0088261	0.0099674	0.011636	0.0122192	0.0153377	0.0163924	0.0152482	0.018401	
